workbook_id,category,extension,sheet_index,sheet_id,sheet_kind,formula_family_id,formula_kind,implementation,occurrence_count,layout_kind,cell_range_count,cell_ranges,functions,volatile_functions,external_reference_count,calculation_topics,classification_evidence,detected_units
1e714a35863a0d7e,bha-tools,.xls,2,s0002,worksheet,f000055,regular,worksheet-formula,1,single-cell,1,P16,IF,,0,bha.geometry,local-context,in|kg|m
1e714a35863a0d7e,bha-tools,.xls,2,s0002,worksheet,f000056,regular,worksheet-formula,2,filled-row,1,L16:N16,IF,,0,bha.geometry|torque-drag.connection-capacity,local-context,kg|m
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000001,regular,worksheet-formula,2,filled-column,1,D9:D10,,,0,torque-drag.connection-capacity|torque-drag.stress-capacity,local-context,psi
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000002,regular,worksheet-formula,2,filled-column,1,I31:I51,MIN,,0,torque-drag.axial-load|torque-drag.connection-capacity,local-context,in^2|lbf
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000003,regular,worksheet-formula,4,multi-area,4,D38|D45|D55|H22,,,0,bha.bending-loading|hydraulics.friction-factor|torque-drag.connection-capacity,local-context,in|in^2|in^3|lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000004,regular,worksheet-formula,2,filled-column,1,D29:D30,,,0,torque-drag.connection-capacity,local-context,ft*lbf|in^2|psi
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000005,regular,worksheet-formula,1,single-cell,1,D31,MIN,,0,torque-drag.connection-capacity,local-context,ft*lbf|lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000006,regular,worksheet-formula,2,filled-column,1,D32:D33,,,0,torque-drag.connection-capacity,local-context,ft*lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000007,regular,worksheet-formula,1,single-cell,1,I29,PI,,0,torque-drag.axial-load|torque-drag.connection-capacity,local-context,in^2|lbf
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000008,regular,worksheet-formula,2,filled-column,1,D42:D44,,,0,bha.bending-loading|torque-drag.connection-capacity,local-context,in|in^3
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000009,regular,worksheet-formula,2,filled-column,1,E29:E30,IF,,0,torque-drag.axial-load|torque-drag.connection-capacity,local-context,ft*lbf|in^2|lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000010,regular,worksheet-formula,1,single-cell,1,I30,,,0,torque-drag.axial-load|torque-drag.connection-capacity,local-context,in^2|lbf
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000011,regular,worksheet-formula,2,filled-column,1,E52:E53,IF,,0,torque-drag.axial-load|torque-drag.connection-capacity,local-context,ft*lbf|lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000012,regular,worksheet-formula,1,single-cell,1,J31,IF,,0,torque-drag.connection-capacity,local-context,lbf
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000013,regular,worksheet-formula,1,single-cell,1,H18,PI,,0,torque-drag.connection-capacity,local-context,in|in^2
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000014,regular,worksheet-formula,1,single-cell,1,H16,,,0,torque-drag.connection-capacity,local-context,in
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000015,regular,worksheet-formula,1,single-cell,1,D36,PI,,0,torque-drag.connection-capacity,local-context,in^2|lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000016,regular,worksheet-formula,1,single-cell,1,E55,IF|MIN,,0,torque-drag.connection-capacity,local-context,lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000017,regular,worksheet-formula,1,single-cell,1,D43,,,0,bha.bending-loading|torque-drag.connection-capacity,local-context,in|in^3
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000018,regular,worksheet-formula,1,single-cell,1,D54,,,0,torque-drag.connection-capacity,local-context,lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000019,regular,worksheet-formula,1,single-cell,1,H15,,,0,torque-drag.connection-capacity,local-context,ft|in
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000020,regular,worksheet-formula,1,single-cell,1,H20,PI,,0,hydraulics.friction-factor|torque-drag.connection-capacity,local-context,in|in^2
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000021,regular,worksheet-formula,1,single-cell,1,H17,,,0,torque-drag.connection-capacity,local-context,in|in^2
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000022,regular,worksheet-formula,2,filled-column,1,D52:D53,,,0,torque-drag.connection-capacity,local-context,ft*lbf|lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000023,regular,worksheet-formula,1,single-cell,1,H19,,,0,hydraulics.friction-factor|torque-drag.connection-capacity,local-context,in|in^2
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000024,regular,worksheet-formula,1,single-cell,1,D37,,,0,torque-drag.connection-capacity,local-context,in^2|lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000025,regular,worksheet-formula,1,single-cell,1,H21,COS|PI,,0,hydraulics.friction-factor|torque-drag.connection-capacity,local-context,in|in^2
261356ca402063dc,torque-drag-drillstring,.xls,2,s0002,worksheet,f000026,regular,worksheet-formula,1,single-cell,1,D41,,,0,bha.bending-loading|torque-drag.connection-capacity,local-context,in|in^3
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000027,regular,worksheet-formula,2,filled-column,1,D9:D10,,,0,torque-drag.connection-capacity|torque-drag.stress-capacity,local-context,psi
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000028,regular,worksheet-formula,2,filled-column,1,I31:I51,MIN,,0,torque-drag.axial-load|torque-drag.connection-capacity,local-context,in^2|lbf
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000029,regular,worksheet-formula,4,multi-area,4,D38|D45|D55|H22,,,0,bha.bending-loading|hydraulics.friction-factor|torque-drag.connection-capacity,local-context,in|in^2|in^3|lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000030,regular,worksheet-formula,2,filled-column,1,D29:D30,,,0,torque-drag.connection-capacity,local-context,ft*lbf|in^2|psi
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000031,regular,worksheet-formula,1,single-cell,1,D31,MIN,,0,torque-drag.connection-capacity,local-context,ft*lbf|lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000032,regular,worksheet-formula,2,filled-column,1,D32:D33,,,0,torque-drag.connection-capacity,local-context,ft*lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000033,regular,worksheet-formula,1,single-cell,1,I29,PI,,0,torque-drag.axial-load|torque-drag.connection-capacity,local-context,in^2|lbf
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000034,regular,worksheet-formula,2,filled-column,1,D42:D44,,,0,bha.bending-loading|torque-drag.connection-capacity,local-context,in|in^3
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000035,regular,worksheet-formula,2,filled-column,1,E29:E30,IF,,0,torque-drag.axial-load|torque-drag.connection-capacity,local-context,ft*lbf|in^2|lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000036,regular,worksheet-formula,1,single-cell,1,I30,,,0,torque-drag.axial-load|torque-drag.connection-capacity,local-context,in^2|lbf
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000037,regular,worksheet-formula,2,filled-column,1,E52:E53,IF,,0,torque-drag.axial-load|torque-drag.connection-capacity,local-context,ft*lbf|lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000038,regular,worksheet-formula,1,single-cell,1,J31,IF,,0,torque-drag.connection-capacity,local-context,lbf
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000039,regular,worksheet-formula,1,single-cell,1,H18,PI,,0,torque-drag.connection-capacity,local-context,in|in^2
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000040,regular,worksheet-formula,1,single-cell,1,H16,,,0,torque-drag.connection-capacity,local-context,in
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000041,regular,worksheet-formula,1,single-cell,1,D36,PI,,0,torque-drag.connection-capacity,local-context,in^2|lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000042,regular,worksheet-formula,1,single-cell,1,E55,IF|MIN,,0,torque-drag.connection-capacity,local-context,lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000043,regular,worksheet-formula,1,single-cell,1,D43,,,0,bha.bending-loading|torque-drag.connection-capacity,local-context,in|in^3
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000044,regular,worksheet-formula,1,single-cell,1,D54,,,0,torque-drag.connection-capacity,local-context,lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000045,regular,worksheet-formula,1,single-cell,1,H15,,,0,torque-drag.connection-capacity,local-context,ft|in
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000046,regular,worksheet-formula,1,single-cell,1,H20,PI,,0,hydraulics.friction-factor|torque-drag.connection-capacity,local-context,in|in^2
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000047,regular,worksheet-formula,1,single-cell,1,H17,,,0,torque-drag.connection-capacity,local-context,in|in^2
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000048,regular,worksheet-formula,2,filled-column,1,D52:D53,,,0,torque-drag.connection-capacity,local-context,ft*lbf|lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000049,regular,worksheet-formula,1,single-cell,1,H19,,,0,hydraulics.friction-factor|torque-drag.connection-capacity,local-context,in|in^2
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000050,regular,worksheet-formula,1,single-cell,1,D37,,,0,torque-drag.connection-capacity,local-context,in^2|lbf|psi
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000051,regular,worksheet-formula,1,single-cell,1,H21,COS|PI,,0,hydraulics.friction-factor|torque-drag.connection-capacity,local-context,in|in^2
261356ca402063dc,torque-drag-drillstring,.xls,1,s0001,worksheet,f000052,regular,worksheet-formula,1,single-cell,1,D41,,,0,bha.bending-loading|torque-drag.connection-capacity,local-context,in|in^3
266671ee19a7b17b,bha-tools,.xlsx,2,s0002,worksheet,f000001,regular,worksheet-formula,93,rectangular-table,1,J11:N41,,,0,bha.geometry,local-context,ft
266671ee19a7b17b,bha-tools,.xlsx,2,s0002,worksheet,f000002,regular,worksheet-formula,28,filled-column,1,G14:G41,SUM,,0,bha.geometry,local-context,
266671ee19a7b17b,bha-tools,.xlsx,2,s0002,worksheet,f000003,regular,worksheet-formula,11,multi-area,5,G11:G13|I42:I43|J44:J45|K42:K43|L44:L45,SUM,,0,bha.geometry,local-context,ft
266671ee19a7b17b,bha-tools,.xlsx,2,s0002,worksheet,f000004,regular,worksheet-formula,62,rectangular-table,1,I11:K41,,,0,bha.geometry,local-context,ft
266671ee19a7b17b,bha-tools,.xlsx,2,s0002,worksheet,f000005,regular,worksheet-formula,1,single-cell,1,C8,,,0,bha.geometry,local-context,ft|ppg
266671ee19a7b17b,bha-tools,.xlsx,2,s0002,worksheet,f000006,regular,worksheet-formula,64,multi-area,2,F11:F41|H11:H43,,,0,bha.geometry,local-context,ft
266671ee19a7b17b,bha-tools,.xlsx,1,s0001,worksheet,f000007,regular,worksheet-formula,60,rectangular-table,1,J11:N30,,,0,bha.geometry|torque-drag.connection-capacity,local-context,ft
266671ee19a7b17b,bha-tools,.xlsx,1,s0001,worksheet,f000008,regular,worksheet-formula,19,filled-column,1,A12:A30,,,0,bha.geometry,local-context,
266671ee19a7b17b,bha-tools,.xlsx,1,s0001,worksheet,f000009,regular,worksheet-formula,19,filled-column,1,G12:G30,SUM,,0,bha.geometry,local-context,ft
266671ee19a7b17b,bha-tools,.xlsx,1,s0001,worksheet,f000010,regular,worksheet-formula,9,multi-area,5,G11|I31:I32|J33:J34|K31:K32|L33:L34,SUM,,0,bha.geometry,local-context,ft
266671ee19a7b17b,bha-tools,.xlsx,1,s0001,worksheet,f000011,regular,worksheet-formula,40,rectangular-table,1,I11:K30,,,0,bha.geometry,local-context,ft
266671ee19a7b17b,bha-tools,.xlsx,1,s0001,worksheet,f000012,regular,worksheet-formula,1,single-cell,1,C8,,,0,bha.geometry,local-context,ft|ppg
266671ee19a7b17b,bha-tools,.xlsx,1,s0001,worksheet,f000013,regular,worksheet-formula,40,rectangular-table,1,F11:H30,,,0,bha.geometry,local-context,ft
266671ee19a7b17b,bha-tools,.xlsx,5,s0005,worksheet,f000014,regular,worksheet-formula,26,filled-column,1,O8:O33,SQRT,,0,bha.geometry,local-context,
266671ee19a7b17b,bha-tools,.xlsx,4,s0004,worksheet,f000015,regular,worksheet-formula,1,single-cell,1,T16,SIN,,0,bha.geometry|directional.coordinates,local-context,
266671ee19a7b17b,bha-tools,.xlsx,4,s0004,worksheet,f000016,regular,worksheet-formula,1,single-cell,1,T12,,,0,bha.geometry,local-context,
266671ee19a7b17b,bha-tools,.xlsx,4,s0004,worksheet,f000017,regular,worksheet-formula,1,single-cell,1,T13,ACOS|COS|SIN,,0,bha.geometry,local-context,
266671ee19a7b17b,bha-tools,.xlsx,4,s0004,worksheet,f000018,regular,worksheet-formula,1,single-cell,1,T15,COS|SIN,,0,bha.geometry|directional.coordinates,local-context,
266671ee19a7b17b,bha-tools,.xlsx,4,s0004,worksheet,f000019,regular,worksheet-formula,1,single-cell,1,T14,TAN,,0,bha.geometry,local-context,
266671ee19a7b17b,bha-tools,.xlsx,4,s0004,worksheet,f000020,regular,worksheet-formula,1,single-cell,1,T17,COS,,0,bha.geometry|directional.coordinates,local-context,
266671ee19a7b17b,bha-tools,.xlsx,4,s0004,worksheet,f000021,regular,worksheet-formula,26,filled-column,1,N8:N33,SQRT,,0,bha.geometry,local-context,rad
266671ee19a7b17b,bha-tools,.xlsx,4,s0004,worksheet,f000022,regular,worksheet-formula,4,rectangular-table,1,S8:T9,RADIANS,,0,bha.geometry,local-context,rad
282c3e39ed333b87,hydraulics,.xlsx,3,s0003,worksheet,f000001,regular,worksheet-formula,450,multi-area,45,B3:B12|B16:B25|B29:B38|B49:B58|B62:B71|B75:B84|C3:C12|C16:C25|C29:C38|C49:C58|C62:C71|C75:C84|D3:D12|D16:D25|D29:D38|D49:D58|D62:D71|D75:D84|E3:E12|E16:E25|E29:E38|E49:E58|E62:E71|E75:E84|F16:F25|F29:F38|F75:F84|G3:G12|G16:G25|G29:G38|G49:G58|G62:G71|G75:G84|H3:H12|H16:H25|H29:H38|H49:H58|H62:H71|H75:H84|I3:I12|I16:I25|I29:I38|I49:I58|I62:I71|I75:I84,,,0,hydraulics.equivalent-circulating-density|hydraulics.pressure-loss,local-context,gal/min|ppg|psi|rpm
282c3e39ed333b87,hydraulics,.xlsx,3,s0003,worksheet,f000002,regular,worksheet-formula,10,filled-column,1,J3:J12,ABS,,0,hydraulics.unresolved,catalog-category,
282c3e39ed333b87,hydraulics,.xlsx,1,s0001,worksheet,f000003,regular,worksheet-formula,1,single-cell,1,I4,SUM,,0,cross-cutting.validation,local-context,ft|in
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000001,regular,worksheet-formula,2,filled-row,1,GK4:GL4,IF,,0,directional.coordinates,local-context,ft
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000002,regular,worksheet-formula,25,filled-column,1,FD63:FD87,IF,,0,hydraulics.unresolved,catalog-category,ft
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000003,regular,worksheet-formula,3,filled-column,1,AE43:AE45,IF,,0,hydraulics.unresolved,catalog-category,ft|strokes/min
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000004,regular,worksheet-formula,1,single-cell,1,BS64,IF,,0,cross-cutting.lookup|hydraulics.pressure-loss,local-context,ft|psi
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000005,regular,worksheet-formula,525,multi-area,24,B40|F37|F41|G37|G41|H37|H41|I37|L40:L41|N40|Q41|T53|CB62|CB163|CF107:CF207|CG107:CG207|CH107:CH207|CI107:CI207|CJ107:CJ207|EV142|EW142|EX142|EY142|EZ142,,,0,hydraulics.lag|hydraulics.pressure-loss,local-context,L/min|L/s|bbl|ft|ft/min|ft/s|hp|lbf|m/s|min|percent|strokes/min
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000006,regular,worksheet-formula,380,rectangular-table,1,DF63:DZ138,IF|NA,,0,well-control.maasp,local-context,bbl|ft
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000007,regular,worksheet-formula,1,single-cell,1,U63,IF,,0,cross-cutting.unit-conversion|hydraulics.pressure-loss|hydraulics.reynolds-number|hydraulics.rheology,local-context,ft
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000008,regular,worksheet-formula,1,single-cell,1,B37,,,0,hydraulics.unresolved,catalog-category,ft|hp|in^2|lbf|percent
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000009,regular,worksheet-formula,1,single-cell,1,D36,,,0,hydraulics.unresolved,catalog-category,ft|hp|in^2|lbf|strokes/min
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000010,regular,worksheet-formula,25,filled-column,1,FG63:FG87,IF|NOT,,0,hydraulics.unresolved,catalog-category,ft
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000011,regular,worksheet-formula,1,single-cell,1,N16,,,0,hydraulics.unresolved,catalog-category,bbl|ft
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000012,regular,worksheet-formula,632,multi-area,21,M40|P41|R51|T55|V45|AI11|AP5:AP55|AV5:AV55|BB5:BB55|BH5:BH55|BN5:BN55|BT57:BT58|CM3:CM103|CP61|CQ61|EN63:EN163|EU63:EU138|EU147:EU161|EW147:EW185|EY147:EY180|FU62,,,0,cross-cutting.lookup|hydraulics.fluid-properties|hydraulics.hydrostatic-pressure|hydraulics.lag|hydraulics.pressure-loss|hydraulics.surge-swab|hydraulics.two-phase-flow|well-control.kick-tolerance,local-context,L/s|bbl|ft|ft/min|ft/s|m/s|min|ppg|psi|specific-gravity
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000013,regular,worksheet-formula,25,filled-column,1,W91:W115,IF,,0,hydraulics.reynolds-number,local-context,cP|ft|ft/min
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000014,regular,worksheet-formula,4,filled-row,1,F35:I35,,,0,hydraulics.unresolved,catalog-category,L/s|ft|hp|m^3/s|min|strokes/min
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000015,regular,worksheet-formula,101,filled-column,1,BV63:BV163,IF,,0,hydraulics.pressure-loss,local-context,ft|psi
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000016,regular,worksheet-formula,1,single-cell,1,B36,PI,,0,hydraulics.unresolved,catalog-category,ft|hp|in^2|lbf|percent
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000017,regular,worksheet-formula,1,single-cell,1,AG91,LOG,,0,hydraulics.reynolds-number,local-context,ft|psi
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000018,regular,worksheet-formula,466,multi-area,29,M121|O41|AB21|AF9|BO63:BO86|CC63:CC163|CK4:CK103|CT54:CT57|DE42:DE45|EV149:EV159|EX149:EX183|EZ149:EZ178|GA325:GA333|GA335:GA343|GA345:GA353|GA355:GA363|GA365:GA373|GA375:GA383|GA385:GA393|GA395:GA403|GA405:GA413|GA415:GA423|GA425:GA433|GA435:GA443|GA445:GA453|GA455:GA463|GA465:GA473|GA475:GA483|GA485:GA493,,,0,hydraulics.equivalent-circulating-density|hydraulics.hydrostatic-pressure|hydraulics.surge-swab|well-control.gas-behavior,local-context,bbl|ft|ft/min|ft/s|gal|m/s|min|ppg|psi|s
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000019,regular,worksheet-formula,25,filled-column,1,AH63:AH87,IF,,0,cross-cutting.unit-conversion|hydraulics.reynolds-number|hydraulics.rheology,local-context,ft
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000020,regular,worksheet-formula,8,filled-row,1,L59:T59,IF,,0,casing.capacity|hydraulics.pressure-loss,local-context,bbl|ft|ft/min|in|psi
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000021,regular,worksheet-formula,25,filled-column,1,AL91:AL115,IF|LOG,,0,hydraulics.friction-factor|hydraulics.rheology,local-context,ft|psi
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000022,regular,worksheet-formula,1,single-cell,1,Y32,,,0,well-control.kill-density,local-context,ft|ft/s
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000023,regular,worksheet-formula,1,single-cell,1,AI8,,,0,hydraulics.fluid-properties|hydraulics.hydrostatic-pressure,local-context,bbl|ft
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000024,regular,worksheet-formula,25,filled-column,1,FB63:FB87,IF,,0,hydraulics.unresolved,catalog-category,ft
2f31e7e9f41839d2,hydraulics,.xlsm,3,s0003,worksheet,f000025,regular,worksheet-formula,25,filled-column,1,AS63:AS87,IF,,0,cross-cutting.unit-conversion|hydraulics.reynolds-number|hydraulics.rheology,local-context,ft|ft/min|min
