workbook_id,category,extension,sheet_index,sheet_id,sheet_kind,visibility,rows_used,columns_used,populated_cells,formula_cells,formula_families,external_reference_formulas,volatile_formula_cells,functions,calculation_topics,unit_evidence_count,unit_dimensions,canonical_units,warning_count,extraction_method,extraction_status
a20de360a6901fad,bha-tools,.xlsm,36,s0036,worksheet,visible,408,6,741,0,0,0,0,,bha.unresolved,382,density|density_ratio|fraction|length|linear_mass|penetration_rate|power|pressure|pressure_gradient|pump_rate|time|velocity|volume|volumetric_flow,L/min|L/s|bbl|ft|ft/h|ft/min|ft^3|gal|gal/min|h|hp|lbm/ft|lbm/ft^3|lbm/gal|min|percent|ppg|psi|psi/ft|specific-gravity|strokes/min,0,openpyxl-read-only,ok
a20de360a6901fad,bha-tools,.xlsm,37,s0037,worksheet,visible,42,47,106,52,6,0,15,MAX|MIN|RANDBETWEEN,bha.unresolved,0,,,0,openpyxl-read-only,ok
a20de360a6901fad,bha-tools,.xlsm,38,s0038,worksheet,visible,248,2,403,11,11,0,0,UDF,bha.unresolved,1,length,ft,0,openpyxl-read-only,ok
a20de360a6901fad,bha-tools,.xlsm,39,s0039,worksheet,visible,83,2,130,4,4,0,0,UDF,bha.unresolved,1,length,ft,0,openpyxl-read-only,ok
a20de360a6901fad,bha-tools,.xlsm,40,s0040,worksheet,visible,10025,10,19244,19210,10,0,57,MAX|RANDBETWEEN,bha.unresolved,3,rotational_speed|time,h|rpm,0,openpyxl-read-only,ok
a20de360a6901fad,bha-tools,.xlsm,41,s0041,worksheet,visible,61,23,251,78,19,0,0,ABS|ACOS|COS|DEGREES|IF|RADIANS|SIN|SQRT|TAN,directional.coordinates|directional.dogleg-severity|directional.toolface,9,angle|fraction|time,deg|percent|rad|s,0,openpyxl-read-only,ok
a20de360a6901fad,bha-tools,.xlsm,42,s0042,worksheet,visible,24,7,108,59,21,0,0,EXP|SIN|SQRT|TRIM|UDF,bha.unresolved,0,,,0,openpyxl-read-only,ok
a20de360a6901fad,bha-tools,.xlsm,43,s0043,worksheet,visible,47,26,127,89,8,0,0,COS|RADIANS|SIN,bha.unresolved,1,length,ft,0,openpyxl-read-only,ok
a20de360a6901fad,bha-tools,.xlsm,44,s0044,worksheet,visible,8101,17,137701,0,0,0,0,,bha.unresolved,272,angle|length,cm|in|rad,0,openpyxl-read-only,ok
a20de360a6901fad,bha-tools,.xlsm,45,s0045,worksheet,visible,1047,47,47025,25923,21,0,0,COS|IF|MIN|PI|SQRT,torque-drag.connection-capacity|torque-drag.stress-capacity,13,area|length|linear_mass|pressure|volume,ft|gal|in|in^2|lbm/ft|psi,0,openpyxl-read-only,ok
a86a606c50c1000a,hydraulics,.xls,1,s0001,worksheet,visible,15,1,8,0,0,0,0,,hydraulics.unresolved,9,power|rotational_speed|temperature|time,degC|hp|rpm|s,1,calamine-static,ok
a86a606c50c1000a,hydraulics,.xls,2,s0002,worksheet,visible,30,8,109,13,4,0,0,EXP,hydraulics.unresolved,9,power|pressure|rotational_speed|temperature|volumetric_flow,L/s|degC|hp|psi|rpm,1,calamine-static,ok
a86a606c50c1000a,hydraulics,.xls,3,s0003,worksheet,visible,28,8,158,10,6,0,0,EXP,hydraulics.unresolved,7,mass|temperature|volume|volumetric_flow,L/s|degC|kg|m^3,1,calamine-static,ok
a86a606c50c1000a,hydraulics,.xls,4,s0004,worksheet,visible,57,7,60,9,4,0,0,,hydraulics.unresolved,10,area|dynamic_viscosity|rotational_speed,cP|ft^2|rpm,1,calamine-static,ok
aaa642ca1d4178f6,hydraulics,.xlsx,1,s0001,worksheet,visible,56,9,133,1,1,0,0,SUM,cross-cutting.validation,27,angle|area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|mm|ppg|psi|rad|rpm,0,openpyxl-read-only,ok
aaa642ca1d4178f6,hydraulics,.xlsx,2,s0002,worksheet,visible,86,9,372,0,0,0,0,,hydraulics.unresolved,110,length|penetration_rate|pressure|rotational_speed|volumetric_flow,ft|ft/h|gal/min|psi|rpm,0,openpyxl-read-only,ok
aaa642ca1d4178f6,hydraulics,.xlsx,3,s0003,worksheet,visible,84,13,688,520,2,0,0,ABS,hydraulics.equivalent-circulating-density|hydraulics.pressure-loss,18,density|pressure|rotational_speed|volumetric_flow,gal/min|ppg|psi|rpm,0,openpyxl-read-only,ok
aaa642ca1d4178f6,hydraulics,.xlsx,4,s0004,worksheet,visible,47,10,4,0,0,0,0,,hydraulics.unresolved,0,,,0,openpyxl-read-only,ok
ad8281d5b5ff5bf8,torque-drag-drillstring,.xls,1,s0001,worksheet,visible,19,7,23,4,4,0,0,,torque-drag.unresolved,4,length,ft|in|m,1,calamine-static,ok
ae621c1b35daafb1,directional,.xlsx,1,s0001,worksheet,visible,29,8,70,23,11,0,0,ACOS|ATAN|COS|DEGREES|PI|RADIANS|SIN|TAN,directional.dogleg-severity,3,angle|length,ft|rad,0,openpyxl-read-only,ok
ae621c1b35daafb1,directional,.xlsx,2,s0002,worksheet,visible,11,7,14,2,2,0,0,RADIANS|TAN,directional.coordinates,0,,,0,openpyxl-read-only,ok
ae768ddc41b85b6f,cementing-casing,.xlsx,1,s0001,worksheet,visible,356,7,2492,0,0,0,0,,casing-cementing.unresolved,0,,,0,openpyxl-read-only,ok
ae9533001ab5aa68,torque-drag-drillstring,.xls,1,s0001,worksheet,visible,37,15,127,29,23,0,0,DEGREES|PI|RADIANS|SIN,bha.bending-loading|torque-drag.stress-capacity,42,angle|area|length|pressure|time,deg|ft|h|in|in^2|psi|rad,1,calamine-static,ok
ae9533001ab5aa68,torque-drag-drillstring,.xls,2,s0002,worksheet,visible,0,0,0,0,0,0,0,,torque-drag.unresolved,0,,,1,calamine-static,ok
ae9533001ab5aa68,torque-drag-drillstring,.xls,3,s0003,worksheet,visible,0,0,0,0,0,0,0,,torque-drag.unresolved,0,,,1,calamine-static,ok
aeba21cbab05dedc,hydraulics,.xls,1,s0001,worksheet,visible,72,60,385,175,55,0,1,EXP|IF|LN|NOW|PI|SQRT|SUM|TEXT|UDF,hydraulics.bit-nozzle|hydraulics.equivalent-circulating-density|hydraulics.hole-cleaning|hydraulics.rheology,32,density|fraction|length|power|pressure|pump_rate|time|volumetric_flow,ft|gal/min|hp|percent|ppg|psi|s|strokes/min,1,calamine-static,ok
af96303bd2882c28,hydraulics,.xlsx,1,s0001,worksheet,visible,53,9,65,1,1,0,0,SUM,cross-cutting.validation,26,angle|area|density|dynamic_viscosity|length|penetration_rate|pressure|rotational_speed|time|volumetric_flow,cP|ft|ft/h|ft^2|gal/min|in|min|ppg|psi|rad|rpm,0,openpyxl-read-only,ok
af96303bd2882c28,hydraulics,.xlsx,2,s0002,worksheet,visible,86,9,192,0,0,0,0,,cross-cutting.validation,110,length|penetration_rate|pressure|rotational_speed|volumetric_flow,ft|ft/h|gal/min|psi|rpm,0,openpyxl-read-only,ok
af96303bd2882c28,hydraulics,.xlsx,3,s0003,worksheet,visible,84,9,600,480,1,0,0,,hydraulics.equivalent-circulating-density|hydraulics.pressure-loss,18,density|pressure|rotational_speed|volumetric_flow,gal/min|ppg|psi|rpm,0,openpyxl-read-only,ok
af96303bd2882c28,hydraulics,.xlsx,4,s0004,worksheet,visible,47,10,4,0,0,0,0,,cross-cutting.validation,0,,,0,openpyxl-read-only,ok
b147eb91b2f2fd18,thermal,.xlsm,1,s0001,worksheet,hidden,76,75,396,0,0,0,0,,thermal.unresolved,38,length|power|rotational_speed,W|ft|mm|rpm,0,openpyxl-read-only,ok
b147eb91b2f2fd18,thermal,.xlsm,2,s0002,worksheet,visible,0,0,0,0,0,0,0,,thermal.unresolved,0,,,0,openpyxl-read-only,ok
b147eb91b2f2fd18,thermal,.xlsm,3,s0003,worksheet,hidden,280,42,257,180,32,0,3,CONCATENATE|IF|ROUND|TODAY|UDF,bha.motor-performance,130,length|power|pressure|rotational_speed|torque|volume,N*m|ft|gal|hp|kPa|kW|psi|rpm,0,openpyxl-read-only,ok
b147eb91b2f2fd18,thermal,.xlsm,4,s0004,worksheet,hidden,270,82,2974,1331,79,0,0,AVERAGE|CONCATENATE|FIND|IF|IFERROR|LOOKUP|MAX|MID|MIN|OR|PI|ROUND|SIN|SQRT|UDF|VLOOKUP,bha.geometry,897,fraction|length|power|pressure|rotational_speed|time|volumetric_flow,ft|gal/min|hp|min|mm|percent|psi|rpm,0,openpyxl-read-only,ok
b147eb91b2f2fd18,thermal,.xlsm,5,s0005,worksheet,hidden,176,43,255,134,47,0,2,AND|CONCATENATE|IF|MAX|ROUND|TODAY|UDF,bha.motor-performance,44,fraction|length|time,h|min|mm|percent,0,openpyxl-read-only,ok
b147eb91b2f2fd18,thermal,.xlsm,6,s0006,worksheet,hidden,266,53,587,473,43,0,3,CONCATENATE|IF|LOOKUP|TODAY|UDF,bha.bending-loading|bha.geometry|bha.motor-performance|cross-cutting.lookup|directional.dogleg-severity|torque-drag.contact-force,5,angle|length|rotational_speed,in|rad|rpm,0,openpyxl-read-only,ok
